M366484,true
J358886,true
G207191,true
D540318,true
H401819,true
J388894,true
A343292,true
G182738,true
B487467,true
F334550,true
C379423,true
F385227,true
A187378,true
E524688,true
A406663,true
H400158,true
G283850,true
G370981,true
A209004,true
M397328,true
H552453,true
M490773,true
J485342,true
E336401,true
F492147,true
K220020,true
E508606,true
C203643,true
H510653,true
A264312,true
B476874,true
M518064,true
A394772,true
G318423,true
H330682,true
M519208,true
M448874,true
B483881,true
D523609,true
A385928,true
C326986,true
M519241,true
H452430,true
A284299,true
E530474,true
K278353,true
E540033,true
A333315,true
H384791,true
M481896,true
A241124,true
G337552,true
M311693,true
J501226,true
J482372,true
E576740,true
D409011,true
H472681,true
B438099,true
A325461,true
H580833,true
A407257,true
D366980,true
B478304,true
H538428,true
B340716,true
G192440,true
D537216,true
F529987,true
A404045,true
G345296,true
G186280,true
M488837,true
G363171,true
D378981,true
A343523,true
E586255,true
M456288,true
F562327,true
D456608,true
G280759,true
J424490,true
G314870,true
F557773,true
G248859,true
H465443,true
G152697,true
B314767,true
K442363,true
B279270,true
B296276,true
K420022,true
A357317,true
J417175,true
A313900,true
B385222,true
A336824,true
A208234,true
E504239,true
D525875,true
E319285,true
D531001,true
D526821,true
M433595,true
A246525,true
F548236,true
K384426,true
A399205,true
E408825,true
G360685,true
J335126,true
E473450,true
D539768,true
J309122,true
C186824,true
M342801,true
H576356,true
C127391,true
H354057,true
D527932,true
J494318,true
H503305,true
F562569,true
F335573,true
M486109,true
B289489,true
K205819,true
E421849,true
F563658,true
D363977,true
J393547,true
K334123,true
D540725,true
F475900,true
G281826,true
D327809,true
G338289,true
H400708,true
M48097,false
D540648,true
M291618,true
K311375,true
E586244,true
J498762,true
E385670,true
M310824,true
H397298,true
B415945,true
D387726,true
E563463,true
K449150,true
G153159,true
J261668,true
K448369,true
K395371,true
M288450,true
F564527,true
A199148,true
K447434,true
M517481,true
J402908,true
J423863,true
F375811,true
J279488,true
B298894,true
K278606,true
B315009,true
F465384,true
G132204,true
F497614,true
C201597,true
A255303,true
H353023,true
K386483,true
A235019,true
D516382,true
A191525,true
M325883,true
A304649,true
F345242,true
F563592,true
H549824,true
H578787,true
J501204,true
G193221,true
G305388,true
H482108,true
K353153,true
H545996,true
M4877440,false
A304682,true
M410715,true
A243181,true
M330635,true
G214374,true
E573231,true
E365353,true
K256188,true
J384406,true
A383541,true
K246640,true
C236742,true
D499970,true
F564791,true
E586266,true
A171582,true
G304200,true
B487555,true
F536389,true
J432652,true
J494846,true
F564736,true
H360657,true
F489573,true
M316643,true
G303727,true
C180037,true
C174130,true
G152334,true
F339753,true
G311196,true
M484085,true
K418724,true
M428018,true
A350717,true
G209512,true
C386298,true
M506085,true
A408456,true
J344476,true
D527107,true
B487357,true
C232067,true
K445487,true
G344185,true
H578127,true
H393228,true
D369081,true
C278960,true
F564813,true
F534145,true
D529626,true
M418415,true
K222539,true
E313235,true
M360214,true
H556842,true
F509725,true
D461888,true
D293720,true
D482513,true
G337871,true
H564663,true
F390771,true
J495550,true
E584682,true
D291234,true
D529384,true
A216473,true
F564824,true
A408709,true
B388918,true
E569535,true
B255477,true
F386921,true
A146271,true
J464211,true
C386408,true
C377421,true
F5566057,false
C368599,true
F496404,true
D540747,true
B487588,true
B271471,true
M367023,true
M517921,true
F406787,true
B282075,true
K433299,true
J447931,true
M392268,true
D474912,true
F386756,true
K446906,true
C385286,true
A258108,true
F52221,false
A257503,true
K435334,true
K199758,true
E561549,true
H433895,true
K314301,true
C334433,true
M487968,true
B476236,true
F564461,true
J383383,true
K349050,true
G275633,true
M381367,true
D450239,true
C246972,true
B356402,true
M433474,true
G298238,true
B322005,true
A302031,true
M354725,true
C181522,true
B454071,true
D375307,true
H410663,true
M295710,true
G184850,true
K450107,true
J488554,true
C308495,true
D538602,true
K323530,true
H573342,true
A354710,true
B485575,true
J468391,true
M290254,true
A317574,true
J489962,true
C186249,false
A203460,true
H407407,true
E561307,true
B846209,false
C186274,true
E533939,true
A357746,true
J467225,true
E861294,false
C225566,true
B846951,false
B478381,true
C389416,false
A334217,true
J482438,true
K367299,true
B305736,true
M439788,true
K428404,true
A248010,true
H397870,true
B293438,true
G276953,true
M519329,true
H423335,true
K390157,true
A192966,true
C340945,true
D502544,true
H568337,true
K438821,true
A197146,true
G375194,true
D437908,true
A356712,true
A281450,true
K413862,true
E497078,true
C174581,true
A407840,true
G116672,true
K330229,true
D540824,true
B395881,true
J475244,true
J280500,true
K452087,true
A358098,true
J253264,true
E429824,true
E369071,true
H532059,true
C250976,true
M305302,true
B312941,true
H573353,true
B277543,true
B483166,true
B476357,true
A289601,true
D519726,true
J443102,true
G358353,true
K299220,true
B420356,true
A242620,true
A284706,true
C246477,true
H404866,true
D476683,true
J419166,true
G368297,true
C379687,true
G190559,true
M514676,true
D509529,true
M513312,true
A404793,true
D534367,true
F540998,true
G258099,true
H458381,true
F388373,true
F385766,true
H551562,true
C269335,true
K409286,true
H574442,true
B310752,true
H418506,true
D327435,true
C142263,true
K424070,true
A382562,true
B334182,true
E416283,true
J341968,true
A404463,true
C215600,true
F477033,true
J492613,true
B484871,true
M443066,true
K411618,true
C372460,true
C243331,true
K309549,true
M458752,true
A257855,true
F392421,true
B283725,true
H572374,true
D473064,true
J492976,true
B293251,true
C335599,true
J310398,true
H576389,true
J497299,true
H512138,true
J494054,true
K446928,true
A335339,true
D410034,true
F364283,true
G369925,true
J318571,true
D537172,true
B438759,true
E578973,true
C247027,true
F558004,true
A390339,true
G254436,true
B469966,true
D535302,true
J429011,true
H532224,true
J493317,true
B461980,true
G353799,true
A179326,true
B410302,true
D287648,true
B479679,true
G347705,true
B486356,true
D496296,true
D356783,true
K258355,true
E581624,true
K399122,true
D456883,true
D437820,true
D440570,true
F432087,true
G231336,true
F384248,true
M439348,true
A407675,true
G354745,true
J353309,true
C319220,true
J493647,true
A313229,true
J496749,true
E568248,true
F463679,true
G266448,true
G162784,true
M349511,true
G364458,true
A391714,true
H440572,true
B354697,true
J490952,true
E582174,true
H554807,true
K321660,true
D442649,true
A209081,true
A876415,false
M518042,true
B348195,false
E816495,false
G319456,false
H580965,true
D510816,true
G361224,true
E816429,false
K211473,true
D894531,false
E393425,true
H568161,true
B257534,true
D468194,false
G375183,true
B240352,true
G292023,true
F493027,true
J472318,true
C210826,true
E507836,true
E422707,true
C293964,true
D411926,true
M377297,true
C312818,true
H566335,true
C327690,true
E526173,true
G201471,true
C360283,true
F493687,true
M476528,true
C314820,true
F336156,true
D371380,true
J490754,true
H386540,true
D350755,true
B292976,true
A393958,true
F377769,true
G354154,false
F550161,true
H472186,true
J355069,true
G342161,true
H419397,true
A184859,true
G155502,true
C122364,true
G228564,true
K202552,true
H558481,true
H307296,true
D533872,true
H569844,true
B311027,true
G185785,true
H544500,true
B329287,true
H571923,true
E384207,true
K315874,true
F530240,true
H363880,true
J350383,true
M253921,true
E371260,true
F354372,true
D515733,true
H468842,true
B272428,true
F362259,true
D318734,true
K387275,true
G370145,true
C333762,true
E514414,true
J421355,true
D405447,true
K317821,true
J465465,true
D417096,true
M405974,true
J377795,true
J467313,true
B294769,true
C126863,true
G362181,true
M343175,true
K433992,true
H483340,true
B456656,true
F425740,true
F523420,true
J400499,true
H528451,true
G348937,true
K394953,true
D296613,true
G239773,true
J336512,true
K320560,true
D338875,true
D413026,true
H563376,true
M314410,true
C197010,true
F484502,true
A350574,true
K296371,true
E365056,true
G251609,true
C351560,true
B471253,true
E384196,true
F521000,true
B382967,true
J278960,true
C249216,true
M515886,true
C257059,true
D425083,false
J387079,true
H371712,true
D352955,true
G257362,true
B214337,true
M362711,true
E464881,true
B305714,true
J271491,true
J312895,true
J314358,true
G210172,true
H479193,true
C337062,true
K370940,true
A207332,true
J237996,true
H546964,true
M345529,true
J492811,true
E432013,true
M468795,true
G261113,true
K432430,true
E572824,true
E582460,true
J388190,true
D302971,true
A385114,true
K365473,true
D457389,true
H504548,true
G202109,true
J407550,true
A357966,true
E475386,true
K435422,true
K408098,true
G290846,true
F332306,true
J389719,true
B373485,true
B478227,true
G221821,true
G362467,true
B414955,true
K388903,true
A391219,true
C377267,true
F557630,true
D415567,true
M322660,true
M287603,true
G329720,true
K408395,true
A230333,true
D538492,true
G345978,true
D421430,true
J279169,true
B460704,true
F524960,true
A199093,true
C342529,true
F542208,true
F511705,true
E418274,true
H392282,true
F529404,true
K434751,true
A324097,true
B469185,true
K411816,true
M480906,true
D435070,true
C335709,true
D489047,true
H520674,true
D523477,true
K422057,true
K419329,true
K407911,true
D526392,true
G367219,true
F436828,true
E406020,true
J318538,true
H470140,true
F368166,true
H486772,true
G334835,true
F516776,true
C282535,true
B441927,true
A359165,true
G165149,true
D453561,true
G311097,true
K334233,true
M440745,true
D534796,true
C259446,true
C318835,true
F329281,true
A327353,true
M384546,true
H355432,true
H543268,true
B456535,true
C179256,true
C193853,true
J488895,true
B472749,true
K298197,true
A385983,true
D353549,true
M483909,true
F452184,true
C311311,true
J302797,true
K429999,true
K262260,true
C381942,true
A468791,false
B346187,false
C292226,true
D316413,true
C250514,true
D485637,true
D384910,true
F395776,true
F395655,true
E512720,true
J286473,true
C164872,false
B279458,false
G194376,true
A233248,true
C291973,true
D445014,true
J301334,true
G296588,true
C164873,false
E264813,false
K415743,true
H562628,true
H433191,true
C319033,true
E514557,true
K213485,false
D315486,false
K422200,true
C461587,false
C316690,true
A128465,false
B234005,true
A369131,true
K325125,true
G321734,true
D297350,true
J346126,true
A381462,true
E513481,false
J487982,true
A230421,true
D532035,true
M346541,true
A180800,true
C275033,true
B298333,true
J213548,false
E246813,false
M331350,true
G371124,true
J277277,true
C335203,true
M246615,false
E556312,false
C352154,true
A280196,true
J376134,true
D321209,true
B481384,true
D448127,true
C386430,true
D133452,false
E226489,false
A443152,false
K316445,false
D452769,true
B433512,true
A213525,true
M446432,true
G215534,false
C282546,true
G455123,false
M454583,true
B322863,true
C277596,true
H484330,true
A184716,true
J235446,false
A368537,true
F551701,true
B286442,true
C375452,true
F233155,false
F400671,true
B231500,false
C100452,false
D330757,true
F355450,true
A229970,true
A234415,false
D435001,false
J442618,true
F465505,true
H374594,true
A190139,true
J458832,true
A215087,true
C121627,true
M433386,true
A223774,false
B430012,false
H439910,false
H410201,true
G186412,true
E472988,true
E122503,false
K122433,false
G275160,true
A304572,true
M220144,false
C332047,false
K443958,true
F564747,true
K371138,true
B455897,true
M490498,true
E503832,true
H331232,true
A275378,true
M339556,true
B122005,false
C355400,false
H463782,true
D496395,true
D515513,true
G316388,true
K123550,false
K309450,true
D407515,true
D422266,true
C188452,true
C231555,false
B130022,false
E455531,true
A204263,true
K300331,true
M340502,true
H317482,true
C224330,false
F451133,false
C279862,true
B306528,true
J481129,true
B422127,true
B402536,true
E514205,true
D497748,true
C247621,true
M326873,true
A299248,true
E506285,true
J365618,true
B335139,true
E407241,true
H466950,true
C269819,true
A356602,true
A136140,true
F368353,true
H378543,true
G127518,true
G172398,true
A201425,true
J337788,true
E511972,true
D395217,true
J395725,true
B356864,true
G262235,true
E459117,true
F495744,true
J472043,true
E553277,true
A225823,true
B428804,true
E497144,true
H557392,true
M401475,true
H571175,true
K438788,true
K285041,true
F458058,true
E377024,true
D288407,true
B428606,true
G256625,true
H438878,true
J307659,true
D527613,true
M477320,true
E375495,true
J378620,true
B334391,true
G197412,true
B421753,true
J377531,true
J485716,true
J310618,true
B464763,true
E428328,true
M293488,true
G289119,true
H358182,true
E574254,true
D507747,true
K346245,true
K387671,true
A241300,true
M412695,true
F466088,true
M294654,true
A364148,true
C339240,true
C297143,true
C361141,true
F376724,true
F336519,true
K441791,true
A241410,true
H448690,true
K410661,true
M350138,true
B387444,true
G148836,true
M359301,true
B384562,true
K412674,true
F528304,true
C290598,true
D518494,true
H423346,true
A384454,true
C179762,true
D335124,true
A360727,true
G261443,true
F477495,true
E562319,true
M492159,true
C156508,true
A229057,true
G244932,true
M455221,true
F364118,true
K387704,true
G278812,true
F463734,true
M317237,true
G223097,true
F488220,true
A317431,true
K235827,true
B461012,true
B405363,true
F453691,true
J371459,true
J306955,true
E580755,true
E359512,true
B443896,true
B255576,true
B288169,true
B231992,true
J460812,true
K331428,true
K333408,true
A280625,true
E515448,true
H425029,true
F294576,true
K274019,true
G226331,true
G226122,true
E492634,true
F451590,true
D412157,true
H508728,true
G282970,true
H503173,true
M482215,true
F514092,true
J307296,true
H366157,true
M297822,true
C249986,true
D440251,true
M432781,true
M390145,true
E406251,true
J375782,true
K309604,true
M489178,true
G345406,true
G163653,true
D519275,true
C368093,true
J483098,true
A232115,true
G261597,true
C288068,true
M357420,true
D415534,true
H482581,true
E507011,true
F519141,true
G162982,true
G368979,true
C383130,true
E547414,true
B324667,true
F535619,true
M413212,true
A200787,true
H328009,true
H469183,true
C283415,true
E463836,true
K283391,true
M256011,true
E354958,true
A203911,true
K418240,true
F540217,true
M254251,true
B221223,true
E531519,true
M503214,true
F553538,true
F372126,true
B484046,true
K319383,true
M451965,true
C260238,true
G264985,true
C269841,true
B375828,true
G146746,true
G142852,true
J327888,true
G217366,true
C255585,true
J380105,true
E449085,true
B412106,true
M439117,true
C342001,true
B455182,true
J289586,true
C207350,true
E520013,true
H379170,true
F409680,true
M305676,true
K193323,true
J343453,true
E448909,true
M319965,true
M307568,true
A204538,true
E361910,true
D310187,true
E321287,true
A231037,true
A191690,true
F437103,true
A135744,true
D429284,true
F479310,true
F493610,true
C327943,true
K324795,true
F366813,true
G333669,true
F524168,true
A223777,true
B274573,true
M431483,true
M501102,true
J483505,true
G336276,true
C182083,true
K395316,true
D427634,true
F300824,true
B483364,true
B281679,true
F505061,true
E404942,true
G359068,true
F453768,true
B326119,true
D435224,true
C289630,true
K392797,true
B379194,true
F445815,true
G229356,true
E448007,true
G367175,true
H377036,true
G193485,true
A164157,true
J276265,true
C166826,true
K359588,true
E479588,true
G260244,true
K247905,true
B336635,true
J423709,true
C291841,true
A277886,true
E368730,true
C346236,true
A245436,true
J366586,true
M288516,true
B441344,true
A366150,true
D481171,true
K411233,true
C340318,true
M366759,true
J411125,true
D527679,true
D497594,true
D528141,true
E395999,true
B429915,true
G364700,true
A354688,true
C364771,true
D478113,true
E370259,true
H390445,true
C386518,true
C218603,true
D400948,true
J298881,true
C154825,true
A159174,true
F398658,true
A227341,true
A323833,true
H466246,true
C302665,true
G306686,true
H528858,true
E428504,true
M443825,true
D292774,true
D378167,true
A342522,true
E527361,true
D336763,true
C321222,true
J352627,true
C304865,true
M434937,true
A309676,true
H465190,true
E487871,true
G213054,true
G254733,true
G220248,true
C309078,true
C343651,true
D517812,true
E576333,true
F549193,true
G269462,true
B280249,true
F387339,true
M325245,true
B282658,true
A193318,true
A384597,true
J321464,true
J469964,true
A393331,true
G295180,true
A348517,true
G355185,true
K225388,true
K335476,true
G119675,true
J272866,true
A365787,true
C350790,true
G339301,true
F442064,true
K404193,true
H540518,true
J396517,true
M397449,true
J402083,true
J385319,true
F562239,true
G304079,true
G329566,true
C385055,true
E458842,true
H506594,true
G195080,true
E369302,true
M410418,true
F387438,true
D437116,true
D292664,true
H371107,true
A231477,true
C217998,true
B369690,true
K193664,true
E421332,true
M266450,true
A313460,true
C233695,true
C168993,true
H493042,true
H396429,true
D480995,true
J454003,true
H332035,true
M291673,true
A291394,true
A386852,true
E510091,true
E557523,true
E490060,true
H413853,true
K440020,true
M500981,true
E511917,true
H344135,true
F443461,true
A321556,true
K295458,true
M410605,true
G323890,true
A165576,true
D438216,true
J422268,true
G231160,true
D368707,true
M316830,true
C337876,true
C291852,true
H567655,true
K243054,true
B365059,true
J395296,true
M324871,true
G193441,true
G216442,true
F415510,true
J368148,true
F447751,true
C333597,true
F526654,true
M375493,true
B268336,true
A395102,true
F424453,true
H403678,true
M437005,true
E331143,true
D426336,true
E361723,true
C299992,true
K393721,true
J337414,true
J376926,true
B375817,true
F372962,true
J365640,true
M411122,true
F305598,true
B318837,true
J468292,true
M431769,true
A406069,true
K442759,true
F555166,true
D367541,true
B351529,true
G187083,true
E360997,true
H374407,true
G149573,true
E410101,true
G263775,true
A274740,true
G234163,true
F494270,true
F520395,true
B256764,true
E420100,true
B459901,true
J391501,true
C234212,true
D367354,true
C354574,true
J401027,true
K291157,true
C186912,true
M321384,true
J251482,true
G125978,true
A178248,true
G215320,true
G209072,true
C179278,true
K332979,true
A218552,true
K292587,true
M360181,true
G296874,true
A283320,true
H399938,true
A204571,true
M411155,true
D394128,true
J469645,true
C292171,true
H558008,true
M436752,true
M321186,true
E390675,true
F554968,true
J485166,true
E453221,true
H436777,true
C382602,true
K250952,true
B304625,true
G219665,true
D425280,true
K292070,true
H477653,true
C382118,true
C328438,true
D467168,true
G279021,true
M440349,true
F453328,true
J251581,true
J241560,true
F457783,true
E391731,true
M298317,true
M364790,true
M445255,true
K375648,true
D490290,true
K399496,true
B298666,false
K434488,false
E220068,false
G343767,true
A146469,true
K286977,true
D391532,true
E495956,true
K306568,true
M404060,true
E387254,true
M456794,true
E459689,true
H436550,false
A230048,false
K430120,true
F422495,true
C159577,true
B407662,true
F472171,true
K399045,true
D449612,true
M488320,true
D495889,true
K282995,true
H529507,true
D429856,true
F515797,true
F489958,true
B295638,true
H384604,true
B318485,true
E331077,true
M413454,true
B397960,true
G263368,true
F468816,true
H511291,true
G118608,true
H570042,true
K366947,true
G215738,true
E583593,true
F517315,true
H438889,true
E551715,true
H389158,true
A325791,true
E514942,true
M356848,true
H562980,true
D466662,true
K437314,true
K315016,true
M299065,true
M494898,true
K264570,true
K441175,true
J474353,true
E373966,true
E513160,true
G219401,true
C278377,true
K364494,true
K331956,true
M400078,true
G212592,true
A185233,true
C360976,true
J480293,true
H352154,true
K248972,true
E366497,true
A250595,true
F362930,true
K237752,true
D287274,true
B228483,true
H441892,true
B358877,true
A326077,true
H352418,true
D416392,true
M405512,true
B374002,true
B339671,true
E575167,true
H433168,false
E225846,false
A316654,false
K418262,true
M319525,true
C456887,false
J225551,false
B531648,false
G368462,true
M492808,true
D358752,true
K239776,true
B423458,true
M315521,true
M464626,true
J423423,true
D480335,true
K331197,true
E490368,true
H368203,true
J367070,true
C234058,true
G176633,true
B362672,true
E508848,true
K361626,false
B321554,true
A266204,true
J390401,true
B356985,true
F343889,true
H318494,true
J276397,true
F386404,true
B467557,true
M508615,true
C118921,true
E476695,true
H541860,true
D498078,true
E391269,true
M492544,true
H506781,true
F290649,true
M436334,true
M384964,true
G335891,true
A266633,true
B364784,true
D360776,true
K293918,true
C199386,true
B366929,true
C245685,true
M410341,true
J361922,true
J452144,true
A350849,true
F344329,true
B468851,false
C436698,false
K215604,false
J203316,false
E561138,false
G328763,true
A368262,true
K455321,false
E126444,false
A258911,true
G203677,false
M444318,false
C363481,false
B461276,true
E459986,true
G434666,false
A118499,false
C537561,false
H488875,false
B219456,false
D531497,false
M246184,false
G251688,false
D313556,false
J457553,false
J486321,true
G228355,true
E476574,true
B391569,true
K385526,true
H360393,true
H469403,true
C249987,false
K423553,true
C239316,true
K345684,true
C214819,true
J249645,true
D506537,true
F320173,true
B328991,false
D443510,false
E159992,false
B125066,false
A531194,false
B303646,true
G509614,false
K444182,false
J553108,false
F248891,false
E203661,false
M205481,false
H474153,false
A309645,false
B506183,false
D399185,false
D478913,false
A198342,false
J403184,false
K318094,false
E284166,false
G122589,false
B226184,true
C308148,false
H501354,false
A453180,false
C354194,false
B209948,false
J138044,false
J513081,false
E220841,false
A201844,false
C222315,false
D433318,false
M288861,false
B315618,false
B222089,false
C344916,true
E168499,false
A207129,false
D561842,false
J381946,false
K228999,false
K345111,false
M107916,false
D518911,false
A138400,false
B123897,false
G294413,false
M220816,false
D441659,true
B354499,true
C341792,true
F450787,true
A199302,true
D383623,true
G160056,true
C210122,true
F489485,true
K275141,true
K406173,true
C191081,true
J466433,true
K227434,true
A185442,true
K323926,true
G216013,true
F371334,true
M459489,true
M505898,true
G302902,true
H565004,true
J303809,true
C254606,true
B242200,true
A294232,true
E572164,true
M350754,true
F361841,true
E519364,true
C314226,true
D512499,true
G239850,true
G372664,true
D382270,true
E408495,true
A215868,true
E418087,true
B476830,true
G153379,true
F470136,true
M411683,true
D444618,true
D512092,true
G370937,true
D335806,true
A259692,true
C253737,true
E518242,true
A196332,true
K426039,true
A220257,true
D430175,true
B448318,true
B220772,true
J316096,true
C372064,true
G325870,true
E322288,true
E346224,true
G341897,true
D343550,true
A321512,true
K407152,true
K351668,true
D357641,true
H348590,true
B450683,true
D483723,true
J427163,true
F414839,true
M425059,true
J356796,true
M416006,true
E417977,true
M259729,true
M294566,true
D326313,true
B235127,true
G288712,true
F395369,true
F421373,true
F407601,true
H381326,true
H467126,true
G258385,true
D378937,true
A162265,true
A300183,true
G339213,true
D407449,true
C361207,true
M516821,true
B438792,true
J238623,true
F389880,true
E344816,true
G276249,true
A293132,true
F353899,true
B270844,true
H484792,true
B409301,true
E558722,true
J417230,true
E373196,true
J300707,true
H388806,true
E406009,true
K300683,true
D362932,true
A234106,true
M275690,true
A311414,true
D318756,true
F487901,true
D515612,true
H387706,true
F512079,true
D390784,true
M322363,true
A221588,true
D447632,true
C352407,true
B381339,true
K206193,true
A161825,true
J252461,true
B323501,true
D506768,true
F530966,true
G145349,true
E464177,true
M393401,true
C354112,true
C285527,true
D290134,true
H509003,true
M268771,true
B245456,true
M358311,true
C202147,true
F426136,true
G250905,true
H462044,true
D459435,true
J342342,true
K408593,true
A235943,true
F525059,true
K287527,true
A376798,true
K262766,true
M486043,true
A177522,true
H496001,true
M429965,true
B238856,true
K280069,true
J415525,true
M420417,true
K294974,true
F408459,true
G256592,true
K346685,true
B265938,true
D423223,true
E473769,true
F467584,true
E393942,true
A361321,true
H444928,true
K334486,true
J399487,true
K290442,true
A257866,true
F407326,true
A152233,true
B355748,false
E478136,true
K257189,true
J470767,true
M309141,true
C201561,false
B531843,false
G221569,false
M443297,true
E106483,false
F432228,false
A503189,false
C298444,false
K346689,false
D530198,true
J334169,true
B530889,false
E111399,false
B453891,false
B300548,false
M122973,false
D531997,false
E443918,false
F167882,false
C434908,false
J190384,false
H433917,true
J218099,false
K294888,false
H415733,false
B408677,false
C444837,false
M209931,false
E112876,false
D487760,true
J416625,true
D447236,true
B304768,true
A177874,true
C340076,true
J329758,true
B464906,true
A387490,true
H364397,true
H569283,true
M498803,true
M495360,true
H421740,true
A383772,true
H318439,true
K279750,true
C164879,true
E355145,true
J288574,true
C257906,true
H460812,true
G261531,true
C316173,true
B563111,false
E322178,true
M425781,false
K222579,false
F238893,false
C215781,false
D415772,false
A336669,false
M411698,false
J486601,false
B177359,false
C234475,false
J318648,true
M429250,true
A316375,true
J377509,true
D398330,true
J320199,true
G336298,true
F333560,true
E393843,true
J411488,true
A386874,true
M481412,true
G343360,true
J487223,true
J481162,true
B304581,true
A309753,true
H473682,true
M419471,true
B462222,true
J246367,true
M357574,true
C173800,true
J328174,true
F531098,true
K430912,true
A280746,true
C227524,true
J439274,true
C207130,true
D506669,true
J239305,true
F490079,true
J308528,true
J327030,true
A250760,true
B321895,true
G354030,true
K266572,true
A223084,true
D344771,true
F378033,true
H385847,true
E388002,true
G124603,true
H349679,true
C155474,true
G150651,true
D312926,true
A191800,true
F341337,true
B445923,false
E351192,false
E278351,false
F516279,false
D251219,false
K244531,false
B467291,false
A552777,false
A464517,false
M400278,false
C426578,false
J251770,false
F261777,false
M544711,false
C358581,false
B222571,false
E344612,false
J471590,false
K400253,false
B342619,true
C533750,false
G403118,false
K458222,false
B247999,false
M566317,false
F460021,false
K580361,false
G513809,false
M177360,false
B476029,false
J582481,false
C403719,false
D200538,false
A511189,false
M430988,true
E331689,false
H211749,false
C467771,false
K259901,false
B418577,false
D331592,false
J237150,false
F173538,false
B405274,false
M317747,false
B436610,false
B548112,false
M482446,true
C433359,false
H391743,true
M295325,true
E357411,true
K301266,true
D442132,true
D503237,true
B297134,true
E369830,true
H337678,true
A189270,true
E386847,true
D436533,true
G205233,true
F346100,true
E378520,true
D489432,true
G115759,true
F354328,true
H516142,true
C347754,true
E503766,true
H465685,true
A216319,true
E434477,true
G231050,true
J236599,true
K356365,true
B285265,true
B334809,true
C382514,true
F351226,true
J298177,true
H445379,true
J471240,true
J367840,true
D499112,true
F520439,true
F497064,true
J393833,true
D419285,true
F328005,true
J306009,true
B280106,true
A187708,true
E363582,true
H366333,true
C223663,true
M441878,true
C206030,true
B407948,true
B404307,true
G296478,true
B418420,true
H504207,true
K441934,true
M304653,true
J453838,true
A284607,true
H415932,true
B349406,true
A266259,true
A171120,true
G321360,true
H324918,true
M320988,true
H508541,true
A309423,true
B447867,true
J348436,true
K412905,true
C300047,true
F419965,true
C264231,true
M466914,true
F515214,true
H403700,true
E398793,true
A196673,true
E397253,true
C374957,true
K434828,true
B441938,true
G187182,true
E559283,true
B357887,true
K192685,true
K235321,true
M338643,true
H399443,true
M322440,true
C150117,true
C243188,true
B389710,true
B407112,true
E364308,true
F502256,true
E571262,true
G254271,true
B429816,true
B347877,true
G254238,true
F386118,true
K353758,true
K243527,true
J298265,true
C169114,true
G158978,true
F401551,true
M346233,true
E452935,true
H446391,true
H322179,true
M475747,true
E521696,true
G200360,true
G293288,true
K242526,true
E510179,true
K379586,true
J316983,false
C513248,false
M411739,false
E233748,false
D214589,false
E515785,false
K242589,false
M243174,false
B422856,false
H424781,false
J204821,false
A238639,false
F245117,false
M474889,true
K453081,false
B258004,false
J453198,false
D243774,false
F174956,false
G213850,false
K588264,false
J278487,true
C251704,false
B245370,false
M464692,true
B214380,false
K417838,false
B513288,false
C308052,false
F318449,false
K283735,false
M414570,false
A205883,false
J526840,false
H318748,false
C377949,true
A215639,false
K266470,false
B233178,false
M106688,false
J187480,false
B253789,false
C271567,false
F268747,false
M485583,false
C216480,true
B366379,true
D317584,false
B233153,false
J484487,false
A476753,false
M331849,false
B316638,false
M413470,false
K412680,false
J288056,false
C307647,false
B183579,false
B463470,false
C312648,false
M311747,false
G441478,false
B356270,true
D166357,false
C374691,false
B477274,false
K316639,false
K288381,false
M511392,false
E512840,false
K417229,false
J315839,false
A582480,false
B116793,false
J337748,false
B277936,false
